Distancia_km	Tiempo_Procesamiento_hrs	Numero_Paradas	Capacidad_Utilizada	Prioridad	Entrega_A_Tiempo
191.07223017939134	11.810415352522043	4	0.9177039154210629	3	0
1428.4397521546666	6.666643631532104	1	0.8922104290017088	2	0
1451.884846304383	4.6168004765728305	4	0.6884927709631401	3	0
1231.7562873630457	33.72557246627257	2	0.7759951510603605	3	0
526.459276842719	16.97412329709911	1	0.9023765609948474	1	0
236.74095960893743	35.06403826185179	4	0.5230283670949782	1	0
1057.9262371170198	4.071748017550291	0	0.904039641177915	3	0
716.2134912354418	15.818645878038685	2	0.5889440620245117	2	0
270.8535287826903	26.35609074164085	2	0.7573418085607195	1	0
793.2476741557782	38.16398874743129	0	0.9041377197779688	3	0
148.14392956130575	15.981367637807287	4	0.6269105390783474	1	0
1373.0485629102948	30.416894692539426	3	0.6229037196530764	1	0
462.2919742400237	42.640954167100794	0	0.701382199231126	1	0
1027.5311980955748	29.945569844568315	4	0.9473213987888173	3	0
536.3955065251753	11.949095313420788	0	0.5002213907186039	2	1
828.0952296489352	2.146836733157287	0	0.9506915483209675	2	0
865.3943910805915	41.894647073343705	1	0.576903512320804	2	0
358.79623773573786	1.9996623099681954	4	0.995043188033741	1	0
1457.418478870382	42.110978616157375	3	0.9774234965192341	3	0
1185.1859527055603	25.860045299278962	1	0.7473375947956417	1	0
1415.2985181898648	45.13618183010612	0	0.756360123906314	2	0
1352.7582905987083	38.54281208136227	0	0.7407746701379272	2	0
937.0599703355192	47.90290319506686	0	0.8177218228297614	3	0
1390.6239290323635	17.483455326230377	4	0.5453608511174655	1	0
223.8895028726873	37.057849579762966	4	0.5163089741707833	2	0
374.3760073868033	19.890752939634382	1	0.5288514642079494	3	1
163.3182044747533	23.554154154283715	3	0.7221826746207571	1	0
555.4624630685701	30.492756771263394	1	0.6377739696097418	1	0
644.1482055652748	42.06282436675792	2	0.8110197811854969	2	0
479.8886444834543	47.25192305236687	0	0.9962211446873894	2	0
1260.232512812701	37.10885045163236	0	0.693161586538233	1	0
599.454657371025	20.63503876186469	0	0.7869206270522566	1	0
493.30831356233307	20.803779107022297	1	0.7078019479536677	2	0
859.7745164215479	35.6663681746779	1	0.9236358338609296	1	0
297.2939149646677	12.222525851110209	0	0.951118201731119	2	0
1223.0757730556556	6.192283317175549	1	0.93867780610263	1	0
204.37090115167916	17.667241409116496	4	0.9871861193396287	2	0
1481.6417112407241	14.500232607741841	4	0.5137595925702076	3	0
1181.1426770153205	14.926481661431534	1	0.9199080810727656	2	0
378.2019541478414	11.979564299345768	0	0.8758860865195466	2	0
107.73096397304336	2.9783799129090083	1	0.6143472047001823	3	1
1241.6459998367677	1.840074932470449	1	0.9781600466937638	1	0
1089.600281386664	47.422952317593484	1	0.5740889641149727	3	0
1120.6100352573822	21.10533728558553	2	0.8397749635669542	2	0
1179.778485360324	19.06335241650504	4	0.6124451084079563	1	0
203.6625124277265	32.94342228657428	3	0.7156903243870374	3	0
601.8520199619817	11.257932729658016	3	0.8595799484722845	1	0
262.2166833351816	45.648175645660594	2	0.7816623210165233	1	0
1308.344796225831	37.958215677530944	1	0.7137509156640558	3	0
972.6173775585811	5.202317108676197	2	0.6631692154659936	1	0
563.2572347937089	20.626296461891634	2	0.9198298278543952	3	0
188.98169040043308	42.31856045542174	0	0.5719071751574069	2	0
535.3752504019271	45.402405047696284	4	0.7150514382649	1	0
555.2566508374459	22.96787102874388	3	0.951878785887571	2	0
1121.4486496732898	29.83033529290326	1	0.9229247752299838	2	0
992.5804598972984	8.850595466327537	3	0.7004708812365233	1	0
1342.0978396068572	47.5849254284379	3	0.8815541818006541	3	0
761.100895226729	11.888569965021839	4	0.9115804153544296	1	0
267.43194431362235	45.30839338435091	3	0.9444437120018149	2	0
1098.542702112193	31.533392502641316	3	0.7722528845246139	2	0
1165.0990680636564	29.56362935930638	2	0.602230443027356	3	0
885.7880765972948	25.096360017775904	4	0.6276545382519658	1	0
1179.3540519363853	11.841481150734658	0	0.6478473370208021	2	0
791.3138349101471	9.296817504258888	1	0.7969012404048077	2	0
831.8259611347917	11.362851826298241	3	0.5164048120643042	2	0
698.5574257019695	9.762598320779963	1	0.8180212343899842	3	0
135.58677744173326	37.6404702576374	0	0.682177119214116	2	0
251.04799779062623	17.455887180836314	1	0.6476209012448211	2	0
144.00085996142795	3.7186057984796292	0	0.9397482853640632	1	0
990.9745757692925	46.54782361661813	2	0.7300011977903995	1	0
540.0983735068573	42.53793659328101	3	0.5475265227663464	2	0
811.9989676305839	44.60435731017501	0	0.9133733840131235	2	0
1370.5930634965302	47.76066766438246	1	0.5238206287182533	1	0
449.00912080842494	9.173076713315902	3	0.8633746120840984	3	0
674.5360922498817	19.623374888424962	2	0.8869531108853326	3	0
1157.771593960268	36.637208358092295	3	0.6763013029644291	3	0
420.3174316882714	33.71296904852824	0	0.9123939281388933	3	0
207.7718737603102	8.233107597973188	2	0.7578297029282267	3	1
505.6520340792752	39.34415687455903	1	0.7316468266363985	3	0
325.7098021556062	11.54870687632305	2	0.5227016407343463	3	1
1401.5767132796022	11.519427896663284	2	0.645014596824453	3	0
1231.3685313901838	26.237797875990438	4	0.9655049854426498	1	0
986.7652591145928	28.868176937560047	2	0.69591198164175	3	0
1320.0448262628047	28.264051768377126	2	0.7733502602783842	3	0
1225.1409076587602	5.299881357694479	3	0.7660108394921259	3	0
361.19808244045015	42.240660543627875	1	0.7952155449113467	2	0
1349.5825978859689	13.483202001669184	3	0.5306654778216413	1	0
855.079138681911	7.087201300291796	3	0.6810881273993641	1	0
1230.4162172296876	42.77115975384193	0	0.8615641369412771	1	0
1354.5278198928904	45.91562041679841	3	0.6002801255364915	3	0
545.2048649606095	41.519998011476176	4	0.6017891887731802	3	0
254.07269433874745	39.04725551206927	4	0.5050453033445124	2	0
419.1092275587184	31.79637309003402	0	0.7187409633041049	1	0
697.9509040767589	26.890296418629546	1	0.941367190336711	3	0
1245.2206722914905	5.088377715836277	1	0.5259504717936545	1	0
1305.0228165588808	20.19730101432284	3	0.5955593547480014	2	0
109.73298274366698	18.516360299578757	3	0.6550422691713775	2	0
815.0462236085921	13.208427836735332	3	0.8658623682821065	2	0
684.3754044082906	35.00074534336349	1	0.8203177964012933	1	0
410.9509346590223	24.30615954870223	2	0.7079719522909276	3	0
267.8115142671559	4.809172147659453	4	0.8795344696291878	3	0
572.6612399650792	11.348610491641132	2	0.804815505828451	2	0
1420.0735854775269	33.11316189200101	2	0.9480203998286095	3	0
552.4841048290573	4.578150396044109	1	0.9090133745693465	2	0
826.3068704407125	41.006724960292125	2	0.6264068030446003	1	0
1084.2265424532488	24.271886769656792	0	0.6357192888171002	2	0
609.0814433310115	23.587569134352457	3	0.5626782378961928	1	0
1460.494915809345	28.843165878997326	0	0.6684823628587282	2	0
1447.4262129189558	39.76000539848201	4	0.9997719593595471	3	0
452.4952141555098	17.34703277140307	3	0.7028755843075305	3	0
796.1479082493396	32.866759170275984	2	0.6102442173445533	2	0
521.2296337434775	27.58940230780218	4	0.8812414422377766	3	0
498.77669212845467	13.550328697962803	3	0.771235501731328	3	0
151.64172629634592	42.295609358692424	2	0.5748007247634763	3	0
953.3900675718555	38.47902301552562	0	0.6903448405804329	1	0
803.750632520406	31.947236228945997	3	0.7072348577696717	3	0
172.0702517499851	40.97734126742937	2	0.8769148502846094	1	0
490.105049931256	41.76282744511071	0	0.5103356844459522	2	0
1371.5722403533152	34.29305990560663	4	0.6345098233991553	3	0
435.38664693376137	40.33962643309258	4	0.758798150657761	3	0
302.85282092771234	33.78115869845633	4	0.6344233712264217	3	0
785.2338643885882	32.966616272734115	4	0.8142170237094994	2	0
1479.910635754841	30.07473477611366	1	0.7409337396373084	1	0
438.8773801161006	36.377682059209135	3	0.6808551274297903	1	0
1040.98976636823	8.454439948774464	3	0.9746043134352561	3	0
1166.2674614602047	42.40092568234964	1	0.8160797495932287	2	0
432.6925615893595	41.97664580402591	2	0.5649706861339706	2	0
1119.5028880566033	2.37462230262428	2	0.7800458487216977	2	0
614.8963858069545	39.81338727654384	4	0.8903659266004504	2	0
985.2281628310112	7.056883771251925	0	0.8542448487463987	2	0
986.9415950652526	16.75058615017967	2	0.5860446146476297	1	0
850.0845577046618	35.94488804570557	0	0.9862099995200517	1	0
226.40567807617163	8.555715114270486	3	0.7244068228733029	1	0
1269.423493824933	39.44445013359592	0	0.5795125018701306	3	0
549.0920909604301	40.11030636401387	3	0.5900978770640739	2	0
361.12591455979594	24.8509834867593	1	0.5491174960945402	3	1
157.08519817666948	1.3001359706911781	1	0.9017590542174672	2	0
927.2501204635386	14.4907922592209	4	0.5610152471609243	1	0
1048.5901065791954	29.995565163659883	2	0.5625626285708735	3	0
123.22296049899862	47.1157503672889	4	0.9252358073804188	1	0
816.9302816189934	30.695235769783412	3	0.6723020422237798	2	0
417.09408527711315	13.21076831001551	4	0.5154289521540363	2	0
1003.2419065732298	30.798268045681734	0	0.5259476497592055	2	0
344.113000606988	26.379312846645206	3	0.5710852233519478	1	0
1067.3128333434524	37.65273357210375	1	0.6066966739878448	2	0
641.4294848207524	6.028090024867045	2	0.8325730971192027	1	0
1411.4219842314283	36.768311417595314	3	0.5786631400009141	3	0
292.5293218043905	26.439529197777183	3	0.559437195588536	2	0
577.4928914703619	46.26062418137275	0	0.8823595707381395	2	0
258.8629297368247	17.067991803818245	2	0.8355276419299572	2	0
1394.571065589988	30.73322897729556	1	0.7176621107276181	3	0
1328.2750947333734	44.805320958970825	3	0.7746548857400519	2	0
461.11827880121785	5.8179572155619255	3	0.6559920101632093	1	0
1023.9776644478507	45.049738900113205	0	0.7412502101176803	1	0
1244.1110802817022	33.33062894813823	4	0.7533363244913729	2	0
877.2811362392473	4.18834177794308	1	0.6936186355890479	2	0
841.510809698409	15.145287646500364	2	0.9532861053360814	3	0
438.59320726063237	34.28408816632823	3	0.508030932490503	3	0
230.34387492825888	4.16547826903227	3	0.891085631545623	3	0
1356.1020611346576	28.362011628284844	1	0.5621914156206622	2	0
1360.5852800286627	17.256503676788967	4	0.8987736802685997	3	0
986.3420401825751	30.183029335071424	3	0.8079559578383606	3	0
574.6417074681809	3.149875589188104	1	0.9216390454682012	1	0
588.8934044577252	41.962229889161684	0	0.5487571628204487	3	0
1116.3379504183351	46.75398155133765	4	0.779490317049887	1	0
1355.954363933608	46.5372591984275	2	0.7505439401310985	1	0
1341.9209939711643	36.23363609191746	3	0.8530965914816793	3	0
1191.8257642006733	7.114053286139702	1	0.7671452759468379	1	0
998.8443046160029	36.638370208664064	0	0.770367283566552	2	0
217.79595099306835	2.155585073563671	2	0.7147979717880324	2	0
326.28019973245927	2.039806921862871	1	0.6544172120036704	3	1
1357.9758639379108	16.209680300028438	1	0.7411321806260961	2	0
949.0006835234259	23.96622994901929	2	0.5592461793842003	1	0
112.87587226328151	37.20914863696628	0	0.9807566694915424	2	0
242.06016001244495	33.114882700505746	0	0.8572053818132992	3	0
1028.902476751278	21.957427199707173	4	0.9762335583439234	3	0
107.08621738470616	13.860453315238296	3	0.6133636911649816	1	0
325.1312719844981	47.864851507412425	2	0.9396705100882641	3	0
868.2273051132206	21.03052120509073	2	0.9043949922817692	2	0
1068.6532767697704	22.21519014349475	2	0.8385762062288369	3	0
1012.7457633036407	8.690319596008452	0	0.8125145930426029	1	0
413.9770332447837	38.35604879124668	3	0.6582748326339349	3	0
1097.0509098865502	33.60306461172996	4	0.9082053924825153	2	0
432.1487224955201	11.376171801071738	1	0.750757730739867	1	0
555.5595774229748	4.871909143944607	1	0.5354457879456427	2	1
1145.0879671652337	32.983467197511516	2	0.656431580427565	1	0
1009.4860586661006	31.762027071213357	3	0.9676485492726639	3	0
1288.912774691849	13.843197768915838	0	0.9253401303024231	1	0
1020.6580492204807	45.69058742576929	3	0.9909528490382695	1	0
895.6320446696602	8.09972091370231	3	0.8139966913020491	3	0
231.14467495932948	21.31973564900229	0	0.623755036570206	2	0
614.8021242832069	45.349948247877144	2	0.5814075248384318	3	0
471.28331475441564	20.727183895527748	3	0.5934572203042308	1	0
441.585500730717	31.01071954021202	1	0.5098978291736271	3	0
1462.2147766534238	19.68693670425133	0	0.6953410554929695	1	0
650.3368145334646	13.888114510387492	4	0.5957138402497713	3	0
1348.8651772479586	47.24694945411193	2	0.7058277302283512	3	0
983.594076396168	20.238698296807023	0	0.9674972159193826	2	0
1212.7358249583078	43.022662572919316	4	0.715270104753595	1	0
803.6919303472689	11.80786647688105	4	0.9389922484924174	2	0
907.6654384769028	11.015921089178915	3	0.8027523833079382	1	0
789.5247713464095	2.463301895572034	3	0.623565777330696	3	0
373.3401829172623	31.6283407926666	3	0.6779273796296057	1	0
1111.4329613661075	18.320738155016773	0	0.5419597679107147	2	0
493.0813074171981	41.624837742462944	0	0.6667312967980052	2	0
134.04235300403536	23.240865614503186	2	0.8387704727517671	2	0
1003.661214270035	46.50509111199192	3	0.5360555464647176	1	0
347.95495116986854	9.719699238046694	4	0.6027007042390147	2	0
1416.64201809408	41.82528889391371	1	0.6907205207066558	2	0
1435.5000078036223	37.50005208121186	2	0.9910247685079813	2	0
1380.810146308628	37.233326698270446	0	0.8924309114794401	3	0
618.2221803576222	40.70481172149372	2	0.8667433732460519	3	0
121.6392631404144	36.76812757432095	2	0.558095478262723	1	0
1399.6459876228155	30.432355116676522	2	0.8904979468074957	1	0
699.45780764424	7.168509251072216	2	0.8926344057580076	2	0
1453.3167466611374	2.52873043608884	1	0.8005513478121642	3	0
1449.067967924954	44.279848847337284	3	0.9951808909991859	2	0
1294.213237654304	29.98256478247469	4	0.6626269529622759	2	0
512.22844889742	38.43725267588029	2	0.9706362241209259	3	0
639.1368200426954	23.631550521089853	2	0.9573655574782518	3	0
1291.5913401235996	6.51348488123254	2	0.505740329874689	3	0
543.6908072187887	6.88373223351987	3	0.7250582632374055	1	0
337.2898453605295	33.22156849976165	0	0.9885521165257867	1	0
879.5217674416903	21.224377060274747	0	0.5515606812040379	2	0
1410.6166838250933	10.424662154915826	1	0.7738923471916597	1	0
1074.4417153449622	24.104943696847535	0	0.989478753520552	3	0
898.0856381251109	4.0178200425313015	2	0.7777477120529301	3	0
236.04709127907594	28.35265588997674	2	0.594907651486078	1	0
961.0101173788377	13.642690008449591	2	0.7910916150462949	2	0
1486.0753901459686	38.485277729947846	1	0.6022202869747735	2	0
296.11762133113365	15.587012069407967	2	0.7598521314472422	1	0
825.6615133092314	22.395347006844656	0	0.537021108956174	2	0
1328.3223006991377	1.5461653756807299	3	0.8027413346072023	2	0
1137.0760648558862	4.405003726344267	3	0.758394969564079	2	0
1075.822037393375	19.447197151114185	4	0.8700806843807316	3	0
1083.4777175819531	23.557125231704806	0	0.8153502355793925	3	0
603.2876117076572	29.200965761607275	2	0.7748031342653783	1	0
511.0285819702907	14.708141199337252	3	0.8448894246240606	3	0
1233.105617669919	33.6641486479475	0	0.5719709567861154	2	0
1234.158752550853	41.42575266789262	3	0.797679830629302	3	0
1313.901246012145	37.65299647798744	2	0.5860553014113888	1	0
1378.5367735790599	2.862084791372786	3	0.9627611039259405	3	0
815.8793584053129	23.58382652111796	4	0.5341670524228022	2	0
802.1228125620794	5.931718385654219	4	0.7151873748453966	2	0
1217.6132505534852	12.37611574553879	3	0.8478987388277224	1	0
1009.9495030888712	47.37314188355588	0	0.7290111058341293	3	0
1082.7536281607847	7.697290516371122	0	0.5460476266164511	3	1
1214.1097372105414	24.447743212213734	0	0.7766895080633537	3	0
1346.007478544593	30.053319512951596	3	0.8208159544136773	2	0
573.1932195921502	34.01585361557289	0	0.8518961554952538	1	0
625.8161336959216	27.303488123884964	2	0.6866299072313795	3	0
231.5747157772166	1.4592298287016319	4	0.7818299855143811	2	0
909.5921973946436	16.34368148746762	2	0.7253432374694566	2	0
150.31918331543892	25.332447239081436	0	0.8360280193761267	2	0
751.8372253854442	5.129725459807168	2	0.7917784836624093	3	0
859.7024885906072	17.479465766831495	0	0.7628781097795674	3	0
501.1577529795982	2.5605461131942286	3	0.6247621834191244	3	0
927.166564796615	4.693189366285975	2	0.501009258874117	3	0
142.7003499146692	19.655393981475015	3	0.5870408376557146	3	0
152.2874642489002	7.237640440023837	3	0.5585330207120843	3	1
1251.6407849235216	27.67441986829323	1	0.7245423725054734	3	0
604.2668979757681	33.40485354945149	0	0.8061290753809223	3	0
277.8847177126387	38.62757485812689	4	0.6065425043424041	3	0
831.1405640767262	10.407061479506075	0	0.9695285479835936	2	0
1177.9909743380551	8.87168136617628	4	0.5033410646119438	3	0
402.14943849558045	5.9146884957168115	0	0.8861505075826714	1	0
972.0466661466004	30.912221728550925	3	0.8126023847652211	2	0
219.4864509912752	34.20435914488436	2	0.686777400523841	3	0
172.35440963605078	2.4845488068051758	2	0.525244472206204	1	0
843.8964841954072	45.00197557345342	1	0.8137432858921396	3	0
856.8891702541491	3.442650331619203	4	0.692806756432824	1	0
992.4018620974891	26.440927759150313	4	0.9681335697066096	1	0
1116.527867211726	34.32584441419307	4	0.770995037444883	1	0
1466.1929112475484	41.935548816066024	3	0.9698257556467541	1	0
822.8204876216735	34.562085810224104	4	0.610241846736652	2	0
552.1390621177443	38.68121990428021	2	0.8628629551820517	2	0
1213.260672676185	16.954159049511887	3	0.8086245104243628	1	0
479.16515176690393	39.296780346086074	0	0.8697041149156559	3	0
714.5599889878905	4.765397780079732	4	0.6073339319862684	1	0
209.83893387917234	43.0563828348448	4	0.8324972581188869	2	0
135.49104078164052	26.736841679225602	0	0.7490201965284344	3	1
1447.707780549095	39.412995188237204	4	0.8714124874531581	2	0
1270.3721687170882	22.258959372360106	0	0.6635223220759089	2	0
1074.363888531177	31.248151674236674	3	0.9450285127326263	3	0
672.5341221799779	25.74092506399732	2	0.5421506573056751	1	0
342.6120480991841	35.3847075225006	0	0.903594659395594	1	0
319.01185973952045	4.83660915543771	1	0.9306598129075454	1	0
450.34005743043343	3.8365479475564985	0	0.9086261556834105	1	0
868.9173305885687	12.613851998476882	4	0.756363197130888	3	0
1100.4342917800873	8.498599965319851	3	0.7191924900153807	3	0
1024.2763274048239	41.97382762983348	3	0.9981311432624385	3	0
491.90745572431996	11.303057405828083	0	0.6145859756070811	2	1
1436.8113929284718	46.86566702349917	2	0.7734379829380222	3	0
1133.055683374076	16.83410221324202	1	0.8353377626911628	1	0
876.0956735159609	9.559542037368866	3	0.850433817930716	2	0
956.4090447280931	38.115829835696516	4	0.6020123328692893	1	0
687.4400873989059	31.959265448541178	4	0.8269970461699006	1	0
446.8233853016204	24.41519867329753	2	0.9091847832406686	3	0
598.3617501117662	27.10208689406867	3	0.5250092884105562	3	0
1160.9845546501167	34.8024835787964	0	0.9557606466626583	1	0
120.15088408165822	11.737372842571041	4	0.514752027572603	1	0
262.50169670968273	47.82769405466687	2	0.6779855162441972	2	0
164.40369883045383	46.81527862089881	3	0.507906598116481	3	0
157.02032324655818	31.565307258306035	3	0.5385725842697909	2	0
1297.6448176154101	10.37849519366982	3	0.9555841425900395	2	0
1085.1210031320331	32.970727394270696	3	0.6774304153730739	2	0
763.8433607222553	4.393325222021264	3	0.7123857652125265	1	0
236.96782491140206	2.440667603672885	4	0.6076721906912763	2	0
788.2622251635653	13.111095760027043	2	0.7985478850933598	2	0
762.8604790927919	22.743278966747866	3	0.7974016073388948	1	0
342.48261787402123	41.808807754193886	1	0.6861001959126096	3	0
707.3923089331622	35.17694627901648	1	0.6665174359026992	3	0
657.9066281563228	35.90720649639911	2	0.9424821540902939	2	0
962.190137273103	20.998186719059543	0	0.6916421198211007	1	0
989.1311112147013	17.258944649707257	0	0.7467504960772041	3	0
163.42561368086234	18.438821860276327	0	0.6416523812124653	2	1
624.4576604770597	47.419529495594716	1	0.8933847516785637	2	0
976.2038819999309	2.8851319963866766	0	0.6987240784495459	1	0
804.3907620121228	41.750480317755084	4	0.7568055232721622	2	0
1299.0857776636512	28.19774420290249	3	0.6266785850298306	3	0
1022.171084266523	21.614924701910752	1	0.993829796170626	1	0
328.10819791400155	35.087110039511415	2	0.6457478704618614	3	0
198.7962463606018	23.873440246961035	2	0.8853712654527759	3	0
999.3869894888419	42.050892189838045	3	0.7137478251783795	3	0
137.11583475827052	43.33298760852915	1	0.6031087025420699	2	0
920.0858137828486	20.820883563052405	0	0.8998593819824305	2	0
1416.3223379949407	14.010906470047424	0	0.6668033945145215	3	0
905.6638490262305	28.840465443888025	4	0.9325966736989055	3	0
643.4378966891306	43.88107724398448	4	0.9576285924589115	1	0
1000.6035058192945	10.901122883266329	0	0.929911917695638	1	0
741.5540466881233	30.27942942748369	2	0.5175039574034028	2	0
863.8635050423089	30.683330344348466	2	0.8936866725025527	2	0
1418.0507322871351	35.456312053518204	4	0.7056697332495719	1	0
640.5436929210839	7.18368120098121	3	0.9368614600911125	3	0
1445.66678935348	34.64377334005816	0	0.8189771313423694	2	0
1367.4908987384892	43.724528471285126	4	0.9168215670719793	3	0
374.107588705015	9.445106116901373	4	0.7497158849334177	1	0
197.10582122523164	12.16453627142225	0	0.7675127522994665	2	1
241.0892019283973	46.65556941995706	0	0.5721938160668336	2	0
125.51055591216962	9.50591677734602	2	0.8919936793446777	1	0
232.22014505829975	41.15609938837022	3	0.7096948058334858	2	0
1056.2094827828996	24.137059253057636	3	0.7500400591357913	1	0
199.6641078443206	12.619860496949322	0	0.8925488570478538	2	0
546.5658824112659	41.92524535980804	1	0.7994227000397195	1	0
1282.8254353572363	21.929346985125278	4	0.6005493637213337	2	0
132.5807100301562	25.196415634695438	4	0.7951163295754464	3	0
1240.25587562451	17.883968361788988	0	0.7038164289898279	3	0
494.5966846827599	28.86869001744159	1	0.7347627710219313	3	0
265.43075867031877	8.68562201149607	2	0.5141556372013338	2	0
1075.432031509811	19.380832222632755	0	0.6050146747581409	2	0
980.5199854918376	46.56237914975851	0	0.6405190406905141	3	0
1328.4608189378741	13.132271336952995	4	0.8564800039294029	3	0
1129.0994613254402	31.866623233440734	0	0.5057462366490577	1	0
1224.873302538788	16.28393301856066	0	0.704388630614566	1	0
494.84840159982906	37.35323690727023	0	0.9620134352128664	1	0
348.41536129161193	7.151062053762442	4	0.555940308274562	3	0
1150.8606522972016	46.5815891186916	2	0.7582121941093055	3	0
1229.5686349741695	22.328108445031045	2	0.8932611911954236	3	0
1486.7071988009427	12.094371777283806	0	0.9712656537600584	1	0
677.6647476759971	4.454347124510595	4	0.873388319766859	2	0
620.8253201098964	8.978621539114414	2	0.860282774322203	3	0
1186.9781450387957	25.42937558213283	2	0.9132440450978812	2	0
577.124956354225	16.839149292270456	2	0.7231006104887718	2	0
1403.0602558449907	39.957518196482646	4	0.9029222663089165	2	0
1301.7778525802166	21.25171361210488	4	0.5039822023727256	1	0
700.5916383250257	12.689570811618605	0	0.9622805276884024	2	0
1151.2194949080963	30.005814370389412	3	0.7216532547585877	3	0
1156.3600237185553	34.21852919361595	2	0.7766900939328738	1	0
244.37341637030565	8.850969671344643	3	0.6274411244574412	3	0
1363.5740693513933	8.87810316555093	4	0.8712654164202107	3	0
807.353321427	2.72355706587652	4	0.5383179032376244	1	0
1257.0404525508384	35.610894708085105	4	0.9363179012734176	3	0
548.0694414428565	32.198812798224836	3	0.9140584145031714	3	0
1353.7325198946808	23.307651160241253	4	0.6080300581223832	1	0
644.8823502278284	40.67601110155226	0	0.9046621991426311	3	0
115.17271207241771	38.8664971886525	4	0.8931788665307407	2	0
1367.534766986969	28.51165512664735	1	0.8161082988769746	3	0
227.80134750058699	41.808750184123156	3	0.6867600884498437	2	0
547.0390926265809	10.674536871728108	1	0.6357493770909339	3	1
1430.0867538711268	6.26022211169321	4	0.615891795144675	1	0
1430.8500057125786	13.678231741298513	0	0.6593044813818036	1	0
902.8130433726005	3.683082236197798	2	0.9517792217162652	3	0
984.572097037719	25.964967816048503	4	0.5388203879943907	1	0
727.8237307696477	45.02046753786319	0	0.9144356381264793	3	0
510.4950803772903	2.8491464114199534	3	0.6744450375209118	1	0
560.1303635178824	6.7391659584712595	1	0.760799698005679	2	0
1041.5258385078537	22.253354329321457	1	0.8972428168242453	3	0
1153.324341212752	44.89212582381153	1	0.9421882735114857	2	0
1208.2106612161879	15.859336933907274	3	0.6723907100363236	2	0
1205.4653999123755	24.840036008354446	0	0.7309217406375552	3	0
227.6885442681665	2.9539243753684286	3	0.7072580324083961	2	0
792.188426583614	7.972130445218177	1	0.5066255167519553	3	1
180.582264023302	47.371615779065806	4	0.6479714444293283	2	0
869.3404352532298	46.36057873249414	2	0.7295946168662809	3	0
718.1427019227278	1.232179103917252	3	0.7055468044402199	3	0
1342.7858558616197	45.73515391489223	3	0.8609646137578397	1	0
591.2810175729102	31.038637077328517	0	0.6924018086105517	3	0
263.8938229986482	41.79215984244104	0	0.7446882244853351	3	0
300.1883548739702	22.372773214791376	3	0.7148042960661817	2	0
1166.1148844044612	25.233013343224762	1	0.8703130744471852	3	0
965.5052886427654	23.97578927207525	2	0.9314861994934813	1	0
241.57174657190635	32.342620104666906	0	0.7659445395037571	2	0
217.7495285609964	7.563608973546707	1	0.8947160970975956	2	0
1081.3567840427681	2.408758724015864	4	0.6483933410099253	1	0
201.86820890987093	15.472707254785973	0	0.7706848050786343	2	0
1250.6040830064987	34.119995848622395	1	0.6726149768349863	2	0
1088.7391180190948	10.487112249778573	1	0.7071004627859152	2	0
213.88829289865967	32.65132436627111	2	0.8662069324063343	2	0
218.77279971926868	46.58586616704171	2	0.9408312411663564	1	0
1481.2954099016456	5.413333642102664	4	0.5607476955438827	1	0
623.9791140585685	32.612299556580936	1	0.8173196282436903	2	0
618.8990058936473	21.856260307314844	1	0.7910719037888992	2	0
1237.9193941605035	41.80268595574275	2	0.559207519587966	1	0
